space_id,url,name,country,city,address,latitude,longitude,star_rating,review_count,happiness_score,resource_type,all_resource_types,price,price_currency,price_duration,price_usd,hot_desk_month_price,dedicated_desk_month_price,capacity,max_meeting_room_capacity,amenities_list,has_wifi,has_meeting_rooms,has_kitchen,has_natural_light,has_24_7_access,has_printer,has_phone_booth,has_air_conditioning,has_coffee_tea,has_standing_desks,has_ergonomic_chairs,has_events_workshops,has_parking,has_lounge_relaxation,has_pet_friendly
9386,https://www.coworker.com/taiwan/taipei/the-tutor-cafe,The Tutor Cafe,Taiwan,Taipei,"B1 160 Jinghou St., Wenshan District",25.0329694,121.5654177,,0,,Hot Desk,Private Workspace; Hot Desks,600.0,TWD,day,20.0,3000.0,0.0,0.0,10.0,"[""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Free Coffee"", ""Air Conditioning"", ""Heating"", ""Printer"", ""Scanner"", ""Photocopier"", ""Personal Lockers""]",1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
9936,https://www.coworker.com/taiwan/taipei/hanse-united-spaces,HANSE United Spaces,Taiwan,Taipei,"9 松高路, Xinyi Dist",25.0329694,121.5654177,,0,,Private Workspace,Private Workspace; Dedicated Desks,,TWD,,,0.0,16800.0,0.0,,"[""High-Speed WiFi"", ""Air Conditioning"", ""Free Drinking Water"", ""Free Coffee"", ""Ergonomic Chairs"", ""Events"", ""Community App"", ""Printer"", ""Scanner"", ""Projector"", ""Free Snacks"", ""Free Tea""]",1,0,0,0,0,1,0,1,1,0,1,1,0,0,0
14395,https://www.coworker.com/south-korea/jeju-city/o-peace-jeju,O-PEACE JEJU,South Korea,Jeju City,"25, Jocheon 2-gil, Jeju-si, 3191-1",33.4996213,126.5311884,,0,,Hot Desk,Private Workspace; Hot Desks,13000.0,KRW,day,11.0,150000.0,0.0,22.0,4.0,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Beanbags"", ""Ergonomic Chairs"", ""Events"", ""Workshops"", ""Community Lunches"", ""Community Drinks"", ""Incubator programs"", ""Toastmasters"", ""Dual / Single Monitors"", ""Printer"", ""Scanner"", ""Photocopier"", ""Projector"", ""Screen Printer"", ""Outdoor Terrace"", ""Co-living Accommodation"", ""Phone Booth"", ""Nearby Airbnb"", ""Retail Space"", ""Pet friendly"", ""Catering Kitchen"", ""Snacks Available for Purchase"", ""Free Tea""]",1,0,1,0,0,1,1,1,1,1,1,1,0,1,1
36607,https://www.coworker.com/south-korea/jeju-city/dearmonday-jeju,DearMonday Jeju,South Korea,Jeju City,"대한민국 제주특별자치도 제주시 조천읍 함와로, 566-27 Colorstay",33.4996213,126.5311884,,0,,Hot Desk,Hot Desks,99000.0,KRW,day,84.0,0.0,0.0,24.0,4.0,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Lounge / Chill-out Area"", ""Free Drinking Water"", ""Free Coffee"", ""Ergonomic Chairs"", ""Events"", ""Workshops"", ""Community Lunches"", ""Dual / Single Monitors"", ""Printer"", ""Scanner"", ""Projector"", ""Outdoor Terrace"", ""Co-living Accommodation"", ""Childcare"", ""Event Space For Rent"", ""Nearby Airbnb"", ""Retail Space"", ""Laundry Service"", ""Parking"", ""Bike Parking"", ""10 Minute Walk From Public Transit"", ""Plug In For Electric Cars""]",1,0,0,0,0,1,0,1,1,0,1,1,1,1,0
34767,https://www.coworker.com/united-kingdom/st-ives/18670-elliott-property-partnership,Elliott Property Partnership,United Kingdom,St Ives,PMA House,52.3325252,-0.0763979,,0,,Dedicated Desks,Dedicated Desks,,GBP,,,,44.0,,,"[""24hr member access"", ""5 Minute Walk From Public Transit"", ""Kitchen"", ""Parking""]",0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
13378,https://www.coworker.com/india/bengaluru/wework-embassy-techvillage,WeWork Embassy TechVillage,India,Bengaluru,"Block L, Embassy Tech Village Devarabisanahalli, Outer Ring Road",12.9715987,77.5945627,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,10000.0,INR,month,140.0,10000.0,10000.0,0.0,,"[""High-Speed WiFi"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Ergonomic Chairs"", ""Events"", ""Printer"", ""Scanner"", ""Photocopier"", ""Phone Booth"", ""Free Tea""]",1,0,1,0,0,1,1,1,1,1,1,1,0,1,0
15251,https://www.coworker.com/india/bengaluru/rent-a-desk,RENT A DESK,India,Bengaluru,Infantry Road,12.9715987,77.5945627,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,350.0,INR,day,5.0,6500.0,6500.0,313.0,14.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Lounge / Chill-out Area"", ""Free Drinking Water"", ""Free Coffee"", ""Ergonomic Chairs"", ""Events"", ""Community App"", ""Printer"", ""Scanner"", ""Photocopier"", ""Projector"", ""Outdoor Terrace"", ""Phone Booth"", ""Bike Parking"", ""10 Minute Walk From Public Transit"", ""24hr member access"", ""Catering Kitchen"", ""Snacks Available for Purchase"", ""Free Tea"", ""Onsite Cafe""]",1,0,1,0,0,1,1,1,1,0,1,1,1,1,0
10978,https://www.coworker.com/india/bengaluru/cowrks-residency-road,CoWrks Residency Road,India,Bengaluru, Residency Road,12.9715987,77.5945627,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,699.0,INR,day,10.0,12000.0,14000.0,1750.0,40.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Lounge / Chill-out Area"", ""Free Drinking Water"", ""Free Coffee"", ""Ergonomic Chairs"", ""Events"", ""Community App"", ""Printer"", ""Scanner"", ""Photocopier"", ""Projector"", ""Personal Lockers"", ""Phone Booth"", ""Event Space For Rent"", ""Pool Table"", ""Bike Parking"", ""5 Minute Walk From Public Transit"", ""10 Minute Walk From Public Transit"", ""Wheelchair Accessibility"", ""24hr member access"", ""Free Snacks"", ""Free Tea""]",1,0,0,0,0,1,1,1,1,0,1,1,1,1,0
3929,https://www.coworker.com/india/bengaluru/awfis-space-solutions-pvt-ltd-3,Awfis Space Solutions Pvt Ltd,India,Bengaluru,"Cessna Business Park Main Road, Kaverappa Layout, Kadubeesanahalli, Kaverappa Layout",12.9715987,77.5945627,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,300.0,INR,day,4.0,5000.0,11000.0,424.0,8.0,"[""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Free Coffee"", ""Air Conditioning"", ""Heating"", ""Kitchen"", ""Free Drinking Water"", ""Standing Desks"", ""Outdoor Terrace"", ""Parking"", ""Wheelchair Accessibility"", ""Onsite Cafe"", ""Ergonomic Chairs"", ""Events"", ""Podcasting Room"", ""Dual / Single Monitors"", ""Phone Booth"", ""Ping Pong Table"", ""Sound Recording Equipment"", ""Video Recording Equipment"", ""Library"", ""Printer"", ""Scanner"", ""Photocopier"", ""Makerspace"", ""24hr member access"", ""Computers (PCs)"", ""Computers (Macs)"", ""Personal Lockers""]",1,0,1,0,0,1,1,1,1,1,1,1,1,1,0
8953,https://www.coworker.com/india/bengaluru/wework-pavilion,WeWork Pavilion,India,Bengaluru,"62/63, The Pavilion, Church Street",12.9715987,77.5945627,,0,,Hot Desk,Private Workspace; Hot Desks,12500.0,INR,month,175.0,12500.0,,0.0,,"[""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Free Coffee"", ""Air Conditioning"", ""Free Drinking Water"", ""Events"", ""Printer""]",1,0,0,0,0,1,0,1,1,0,0,1,0,1,0
8952,https://www.coworker.com/india/bengaluru/wework-salarpuria-magnificia,WeWork Salarpuria Magnificia,India,Bengaluru,"13th Floor, No. 78, Next to KR Puram Tin Factory, Old Madras Road",12.9715987,77.5945627,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,8000.0,INR,month,112.0,8000.0,1.0,0.0,,"[""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Free Coffee"", ""Air Conditioning"", ""Free Drinking Water"", ""Events"", ""Printer""]",1,0,0,0,0,1,0,1,1,0,0,1,0,1,0
8950,https://www.coworker.com/india/bengaluru/wework-galaxy,WeWork Galaxy,India,Bengaluru,43 Residency Road,12.9715987,77.5945627,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,9999.0,INR,month,140.0,9999.0,9999.0,0.0,,"[""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Free Coffee"", ""Air Conditioning"", ""Free Drinking Water"", ""Events"", ""Printer""]",1,0,0,0,0,1,0,1,1,0,0,1,0,1,0
8949,https://www.coworker.com/india/bengaluru/wework-prestige-atlanta,WeWork Prestige Atlanta,India,Bengaluru,"Prestige Atlanta 80 Feet Main Road, Koramangala 1A Block",12.9715987,77.5945627,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,7500.0,INR,month,105.0,7500.0,12000.0,0.0,,"[""High-Speed WiFi"", ""Air Conditioning"", ""Lounge / Chill-out Area"", ""Free Drinking Water"", ""Free Coffee"", ""Events"", ""Outdoor Terrace"", ""Phone Booth"", ""Pet friendly""]",1,0,0,0,0,0,1,1,1,0,0,1,0,1,1
8948,https://www.coworker.com/india/bengaluru/wework-rmz-latitude-commercial,WeWork RMZ Latitude Commercial,India,Bengaluru,"RMZ Latitude Commercial, 10th floor, Bellary Rd Hebbal, Near Godrej Apt",12.9715987,77.5945627,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,7500.0,INR,month,105.0,7500.0,12000.0,0.0,,"[""High-Speed WiFi"", ""Air Conditioning"", ""Lounge / Chill-out Area"", ""Free Drinking Water"", ""Free Coffee"", ""Events"", ""Printer"", ""Parking""]",1,0,0,0,0,1,0,1,1,0,0,1,1,1,0
8114,https://www.coworker.com/india/bengaluru/cowrks,CoWrks,India,Bengaluru,"Plaza Level, No 1 & 2 Murphy Road, Ulsoor, Bengaluru, Karnataka",12.9715987,77.5945627,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,12499.0,INR,month,175.0,12499.0,29999.0,106.0,12.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Ergonomic Chairs"", ""Events"", ""Dual / Single Monitors"", ""Printer"", ""Scanner"", ""Photocopier"", ""Outdoor Terrace"", ""Podcasting Room"", ""Phone Booth"", ""Makerspace"", ""Personal Lockers"", ""Table Football / Foosball"", ""Wheelchair Accessibility"", ""24hr member access""]",1,0,1,0,0,1,1,1,1,1,1,1,0,1,0
36532,https://www.coworker.com/georgia/batumi/anvd,ANVD,Georgia,Batumi,87 улица Чавчавадзе,41.6167547,41.6367455,5.0,1,5.0,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,35.0,GEL,day,12.0,500.0,500.0,0.0,2.0,"[""High-Speed WiFi""]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37798,https://www.coworker.com/georgia/batumi/ripple-space,Ripple Space,Georgia,Batumi,12 Gudiashvili Street,41.6167547,41.6367455,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks; Virtual Office,30.0,GEL,day,10.0,570.0,570.0,36.0,6.0,"[""High-Speed WiFi""]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38572,https://www.coworker.com/georgia/batumi/terminal-batumi,Terminal Batumi,Georgia,Batumi,7a Akhmeteli street,41.6167547,41.6367455,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks; Virtual Office,40.0,GEL,day,14.0,,600.0,180.0,10.0,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Free Drinking Water"", ""Free Coffee"", ""Ergonomic Chairs"", ""Facebook Group for Members"", ""Community App"", ""Printer"", ""Scanner"", ""Outdoor Terrace"", ""Personal Lockers"", ""Phone Booth"", ""Nearby Airbnb"", ""Bike Parking"", ""5 Minute Walk From Public Transit"", ""Wheelchair Accessibility"", ""24hr member access"", ""Free Tea""]",1,0,0,0,0,1,1,1,1,0,1,0,1,0,0
36957,https://www.coworker.com/georgia/batumi/locus,Locus,Georgia,Batumi,128 Vakhtang Gorgasali Street,41.6167547,41.6367455,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,50.0,GEL,day,17.0,620.0,650.0,12.0,12.0,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Beanbags"", ""Ergonomic Chairs"", ""Events"", ""Community Lunches"", ""Community Drinks"", ""Community App"", ""Dual / Single Monitors"", ""Printer"", ""Scanner"", ""Podcasting Room"", ""Personal Lockers"", ""Phone Booth"", ""Event Space For Rent"", ""Library"", ""Board Games"", ""Wheelchair Accessibility"", ""24hr member access"", ""Free Snacks"", ""Catering Kitchen"", ""Free Tea""]",1,0,1,0,0,1,1,1,1,0,1,1,0,1,0
4118,https://www.coworker.com/taiwan/taipei/meetsbiz,MeetsBiz,Taiwan,Taipei,"No.45, Sec.1, FuXing S.Rd., Song Shan Dist",25.0329694,121.5654177,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,600.0,TWD,day,20.0,6000.0,7500.0,25.0,10.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Free Drinking Water"", ""Free Coffee"", ""Ergonomic Chairs"", ""Events"", ""Dual / Single Monitors"", ""Printer"", ""Scanner"", ""Computers (PCs)"", ""Co-living Accommodation"", ""Personal Lockers"", ""Onsite Cafe""]",1,0,0,0,0,1,0,1,1,1,1,1,0,1,0
10751,https://www.coworker.com/taiwan/taipei/ooh-cha-cha-tech,Ooh Cha Cha Tech,Taiwan,Taipei,"Lane 118, Section 2, Heping East Road",25.0329694,121.5654177,4.5,2,4.5,Hot Desk,Hot Desks,300.0,TWD,day,10.0,,,20.0,,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Free Drinking Water"", ""Free Coffee"", ""Beanbags"", ""Events"", ""Workshops"", ""Projector"", ""Outdoor Terrace"", ""Event Space For Rent"", ""Retail Space"", ""Pet friendly"", ""Board Games"", ""Darts"", ""5 Minute Walk From Public Transit"", ""Alcohol available for purchase"", ""Free Snacks"", ""Snacks Available for Purchase"", ""Onsite Restaurant"", ""Vegan Menu"", ""Vegetarian Menu"", ""Free Tea"", ""Onsite Cafe"", ""Onsite Barista"", ""Coffee For Purchase""]",1,0,0,0,0,0,0,1,1,1,0,1,0,1,1
7572,https://www.coworker.com/taiwan/taipei/storeasy-coworking-space-xinyi-store,STOREASY COWORKING SPACE (XINYI STORE),Taiwan,Taipei,110台灣台北市信義區逸仙路26巷1號B1,25.0329694,121.5654177,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,3150.0,TWD,month,105.0,3150.0,6150.0,20.0,10.0,"[""High-Speed WiFi"", ""Free Coffee"", ""Air Conditioning"", ""Free Drinking Water"", ""Standing Desks"", ""Ergonomic Chairs"", ""Podcasting Room"", ""Printer"", ""Scanner"", ""Personal Lockers""]",1,0,0,0,0,1,0,1,1,1,1,0,0,0,0
12464,https://www.coworker.com/taiwan/taipei/doubler-studio,DoubleR Studio,Taiwan,Taipei,"No. 34, Sec. 4, Ren’ai Rd., Da’an Dist.",25.0329694,121.5654177,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,400.0,TWD,day,13.0,0.0,6000.0,30.0,25.0,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Standing Desks"", ""Free Drinking Water"", ""Free Coffee"", ""Ergonomic Chairs"", ""Events"", ""Dual / Single Monitors"", ""Printer"", ""Scanner"", ""Projector"", ""Apple TV"", ""Chromecast"", ""Professional Lighting Equipment"", ""Phone Booth"", ""Showers"", ""Event Space For Rent"", ""Library"", ""Free Beer"", ""Pet friendly"", ""Art Gallery"", ""Bike Parking"", ""5 Minute Walk From Public Transit"", ""24hr member access"", ""Free Snacks"", ""Free Tea""]",1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
6050,https://www.coworker.com/taiwan/taipei/storeasy-coworking-space,STOREASY COWORKING SPACE,Taiwan,Taipei,"Civil Rights Road 108, Xindian District",25.0329694,121.5654177,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,3150.0,TWD,month,105.0,3150.0,6150.0,20.0,10.0,"[""High-Speed WiFi"", ""Free Coffee"", ""Air Conditioning"", ""Free Drinking Water"", ""Standing Desks"", ""Parking"", ""Ergonomic Chairs"", ""Podcasting Room"", ""Printer"", ""Scanner"", ""Personal Lockers""]",1,0,0,0,0,1,0,1,1,1,1,0,1,0,0
87,https://www.coworker.com/taiwan/taipei/clbc,CLBC,Taiwan,Taipei,"No.293, Section 1, Fuxing South Road",25.0329694,121.5654177,5.0,1,5.0,Hot Desk,Hot Desks; Dedicated Desks,800.0,TWD,day,27.0,6000.0,6000.0,24.0,6.0,"[""High-Speed WiFi"", ""Free Coffee"", ""Air Conditioning"", ""Kitchen"", ""Free Drinking Water"", ""Parking"", ""Ergonomic Chairs"", ""Events"", ""Phone Booth"", ""Video Recording Equipment"", ""Printer"", ""Scanner"", ""Makerspace"", ""24hr member access"", ""Personal Lockers""]",1,0,1,0,0,1,1,1,1,0,1,1,1,0,0
9379,https://www.coworker.com/taiwan/taipei/hun-coworking-space,Hun Coworking Space,Taiwan,Taipei,No.1 Yumen Street,25.0329694,121.5654177,5.0,1,5.0,Hot Desk,Hot Desks; Dedicated Desks,320.0,TWD,day,11.0,4000.0,5000.0,0.0,30.0,"[""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Free Coffee"", ""Air Conditioning"", ""Kitchen"", ""Free Drinking Water"", ""Standing Desks"", ""Table Football / Foosball"", ""Beanbags"", ""Parking"", ""Wheelchair Accessibility"", ""Events"", ""Phone Booth"", ""Ping Pong Table"", ""Printer"", ""Scanner"", ""24hr member access"", ""Pet friendly"", ""Personal Lockers""]",1,0,1,0,0,1,1,1,1,1,0,1,1,1,1
1607,https://www.coworker.com/taiwan/taipei/international-entrepreneurship-hub,International Entrepreneurship Hub,Taiwan,Taipei,"Section 2, Zhinan Rd, Wenshan District",25.0329694,121.5654177,5.0,1,5.0,Hot Desk,Hot Desks,3500.0,TWD,month,116.0,3500.0,,0.0,8.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Free Drinking Water"", ""Onsite Cafe"", ""Ergonomic Chairs"", ""Events"", ""Printer""]",1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
11392,https://www.coworker.com/taiwan/taipei/rolling-in-life,Rolling in Life,Taiwan,Taipei,"1F., No. 6, Aly. 20, Ln. 96, Sec. 2, Heping E. Rd., Da’an Dist.",25.0329694,121.5654177,5.0,1,5.0,Hot Desk,Hot Desks; Dedicated Desks,300.0,TWD,day,10.0,3800.0,5000.0,20.0,10.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Standing Desks"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Ergonomic Chairs"", ""Hammocks"", ""Events"", ""Community Lunches"", ""Facebook Group for Members"", ""Printer"", ""Projector"", ""Screen Printer"", ""Outdoor Terrace"", ""Nap Room"", ""Meditation Room"", ""Phone Booth"", ""Event Space For Rent"", ""Library"", ""Pet friendly"", ""10 Minute Walk From Public Transit"", ""24hr member access"", ""Free Snacks"", ""Free Tea""]",1,0,1,0,0,1,1,1,1,1,1,1,0,0,1
12596,https://www.coworker.com/taiwan/taipei/ucommune-taipei,Ucommune Taipei,Taiwan,Taipei,155 Keelung Road section 1,25.0329694,121.5654177,5.0,1,5.0,Hot Desk,Hot Desks; Dedicated Desks,500.0,TWD,day,17.0,0.0,5000.0,200.0,2.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Ergonomic Chairs"", ""Bosu Ball Chairs"", ""Events"", ""Workshops"", ""Mentorship Programs"", ""Community App"", ""Dual / Single Monitors"", ""Printer"", ""Scanner"", ""Photocopier"", ""Projector"", ""Microphone"", ""Greenscreen"", ""Recording Studio"", ""Outdoor Terrace"", ""Podcasting Room"", ""Showers"", ""Phone Booth"", ""Event Space For Rent"", ""Parking"", ""5 Minute Walk From Public Transit"", ""Wheelchair Accessibility"", ""24hr member access"", ""Free Snacks"", ""Free Tea""]",1,0,1,0,0,1,1,1,1,1,1,1,1,1,0
3702,https://www.coworker.com/india/bengaluru/91springboard-koramangala-national-games-village,"91springboard Koramangala, National Games Village",India,Bengaluru,"2, 3rd Floor, Padmavati Complex, Koramangala 8th Block, Koramangala",12.9715987,77.5945627,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,5499.0,INR,month,77.0,5499.0,5999.0,20.0,,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee""]",1,0,1,0,0,0,0,1,1,1,0,0,0,1,0
3926,https://www.coworker.com/india/bengaluru/awfis-space-solutions-pvt-ltd-2,AWFIS Space Solutions Pvt Ltd,India,Bengaluru,721 Chinmaya Mission Hospital Road,12.9715987,77.5945627,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,400.0,INR,day,6.0,5000.0,9000.0,64.0,6.0,"[""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Free Coffee"", ""Air Conditioning"", ""Heating"", ""Kitchen"", ""Free Drinking Water"", ""Standing Desks"", ""Outdoor Terrace"", ""Parking"", ""Wheelchair Accessibility"", ""Onsite Cafe"", ""Ergonomic Chairs"", ""Events"", ""Podcasting Room"", ""Dual / Single Monitors"", ""Phone Booth"", ""Ping Pong Table"", ""Sound Recording Equipment"", ""Video Recording Equipment"", ""Library"", ""Printer"", ""Scanner"", ""Photocopier"", ""Makerspace"", ""24hr member access"", ""Computers (PCs)"", ""Computers (Macs)"", ""Personal Lockers""]",1,0,1,0,0,1,1,1,1,1,1,1,1,1,0
3930,https://www.coworker.com/india/bengaluru/awfis-space-solutions-pvt-ltd-4,AWFIS Space Solutions Pvt Ltd,India,Bengaluru,13 Mahatma Gandhi Road,12.9715987,77.5945627,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,300.0,INR,day,4.0,4500.0,11000.0,211.0,8.0,"[""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Free Coffee"", ""Air Conditioning"", ""Heating"", ""Kitchen"", ""Free Drinking Water"", ""Standing Desks"", ""Outdoor Terrace"", ""Wheelchair Accessibility"", ""Onsite Cafe"", ""Ergonomic Chairs"", ""Events"", ""Podcasting Room"", ""Dual / Single Monitors"", ""Phone Booth"", ""Sound Recording Equipment"", ""Video Recording Equipment"", ""Library"", ""Printer"", ""Scanner"", ""Photocopier"", ""Makerspace"", ""24hr member access"", ""Computers (PCs)"", ""Computers (Macs)"", ""Personal Lockers""]",1,0,1,0,0,1,1,1,1,1,1,1,0,1,0
122,https://www.coworker.com/india/bengaluru/bhive-koramangala,Bhive - KORAMANGALA,India,Bengaluru,"No. 269, 18th D Main, 6th Block, Koramangala, Bangalore 560095 ",12.9715987,77.5945627,,0,,Hot Desk,Hot Desks,306.0,INR,day,4.0,5000.0,,0.0,,"[""High-Speed WiFi"", ""Free Coffee"", ""Kitchen"", ""Free Drinking Water""]",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3700,https://www.coworker.com/india/bengaluru/91springboard-mg-road,91springboard MG Road,India,Bengaluru,"1st Floor, Gopala Krishna Complex, #45/3 Residency road, Shanthala Nagar, Ashok Nagar",12.9715987,77.5945627,,0,,Hot Desk,Hot Desks; Dedicated Desks,6499.0,INR,month,91.0,6499.0,8999.0,20.0,50.0,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Printer"", ""Scanner"", ""Photocopier"", ""Outdoor Terrace"", ""Table Football / Foosball"", ""Library"", ""Parking"", ""24hr member access""]",1,0,1,0,0,1,0,1,1,1,0,0,1,1,0
3701,https://www.coworker.com/india/bengaluru/91springboard-koramangala-forum-mall,"91springboard Koramangala, Forum Mall",India,Bengaluru,"4th Floor, Salarpuria Tower -1, No. 22, Industrial Layout, Landmark: Forum Mall, Hosur Road, Chikku Lakshmaiah Layout, Adugodi, Koramangala",12.9715987,77.5945627,,0,,Hot Desk,Hot Desks,6499.0,INR,month,91.0,6499.0,0.0,0.0,,"[""High-Speed WiFi"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Events"", ""Dual / Single Monitors"", ""Outdoor Terrace"", ""Parking""]",1,0,1,0,0,0,0,1,1,1,0,1,1,1,0
14046,https://www.coworker.com/india/bengaluru/smartworks-coworking-space-kadubeesanahali,Smartworks Coworking Space Kadubeesanahali,India,Bengaluru,"5th Floor, Tower 2, Cessna Business Park, Vartur Hobli, Outer Ring Road, Kadubeesanahalli.",12.9715987,77.5945627,,0,,Hot Desk,Hot Desks; Dedicated Desks,1.0,INR,day,,10000.0,10000.0,260.0,,"[""High-Speed WiFi"", ""Air Conditioning"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Community App"", ""Printer"", ""Scanner"", ""Photocopier"", ""3D Printer"", ""Projector"", ""Outdoor Terrace"", ""Childcare"", ""Phone Booth"", ""Event Space For Rent"", ""Gym"", ""Bike Parking"", ""5 Minute Walk From Public Transit"", ""10 Minute Walk From Public Transit"", ""Wheelchair Accessibility"", ""24hr member access"", ""Catering Kitchen"", ""Snacks Available for Purchase"", ""Onsite Cafe"", ""Coffee For Purchase""]",1,0,1,0,0,1,1,1,1,0,0,0,1,1,0
14050,https://www.coworker.com/india/bengaluru/smartworks-coworking-space-ashok-nagar,Smartworks Coworking Space Ashok Nagar,India,Bengaluru,93 Field Marshal Cariappa Road,12.9715987,77.5945627,,0,,Hot Desk,Hot Desks; Dedicated Desks,10000.0,INR,month,140.0,10000.0,10000.0,1500.0,,"[""High-Speed WiFi"", ""Air Conditioning"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Community App"", ""Printer"", ""Scanner"", ""Photocopier"", ""3D Printer"", ""Outdoor Terrace"", ""Childcare"", ""Phone Booth"", ""Event Space For Rent"", ""Mini Golf Course"", ""Bike Parking"", ""5 Minute Walk From Public Transit"", ""10 Minute Walk From Public Transit"", ""Wheelchair Accessibility"", ""24hr member access"", ""Catering Kitchen"", ""Snacks Available for Purchase"", ""Onsite Cafe"", ""Coffee For Purchase""]",1,0,1,0,0,1,1,1,1,0,0,0,1,1,0
11872,https://www.coworker.com/india/bengaluru/bhive-le-burrow,BHIVE Le Burrow,India,Bengaluru,Uttarahalli Main road,12.9715987,77.5945627,,0,,Hot Desk,Hot Desks; Dedicated Desks,365.0,INR,day,5.0,,6500.0,0.0,,"[""High-Speed WiFi"", ""Air Conditioning"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Beanbags"", ""Ergonomic Chairs"", ""Events"", ""Workshops"", ""Community Lunches"", ""Community Drinks"", ""Facebook Group for Members"", ""Community App"", ""Printer"", ""Scanner"", ""Projector"", ""Chromecast"", ""Microphone"", ""Outdoor Terrace"", ""Bike Parking"", ""5 Minute Walk From Public Transit"", ""10 Minute Walk From Public Transit"", ""24hr member access"", ""Catering Kitchen"", ""Snacks Available for Purchase"", ""Free Tea""]",1,0,1,0,0,1,0,1,1,0,1,1,1,1,0
